,Date,User,Tweet,Likes,Retweets,Hashtags,Language
1374,2022-04-08 10:03:41+00:00,WaragudKj,"Kanang ma late ka sa online class!!!
Hoooy pwede diay na😅",0,0,,tl
1375,2022-04-08 08:17:53+00:00,eseychey,"online class is so fun... may araw na may kumpletong representative sa luzon, visayas, at mindanao 😂 https://t.co/5ucPbJY19I",1,0,,tl
1376,2022-04-08 00:17:01+00:00,dawkie06,@dapoy0723 Hahahaha actually te wa jud mi MHB. Niuli rajud ko then ga online class bahala sa nang ftf HAHAHAHAHAHAHAHAHAHAHAHA,0,0,,tl
1377,2022-04-07 08:28:49+00:00,iam_LexusAndrei,FILIPINO-8 ONLINE CLASS ♥️♥️♥️ https://t.co/vxWAMl0dKA,2,0,,en
1378,2022-04-07 04:17:46+00:00,boo_voy,kingina di makapag online class ng maayos dahil sa mga kanta ng mga nangangampanya haeoo,1,0,,tl
1379,2022-04-06 18:33:58+00:00,VVAANNIIAAAAA,"Grabe sila ngayon mag pa hirap sa students hahah. Wala na sa Google Yung Questions tapos Kailangan basahin lahat ng module Para masagutan😭 Nililito na kami masyado haha
Kaya Piliin nyo ang FtF kasi Mas madali siya kaysa sa Online class at Self study.",0,0,,tl
1380,2022-04-04 03:03:51+00:00,PsychonelM,@Jayecane Oh my goodness that's perfect for my tuition fees and online class 😊,0,0,,en
1381,2022-04-03 11:24:08+00:00,AdrishiaOcampo,Puro online class this week,0,0,,en
1382,2022-04-03 00:44:51+00:00,Andrea55282686,Okay pa send nalang nung mga pumasok sa online class natin  hahaha,0,0,,tl
1383,2022-04-02 17:14:28+00:00,5thChestnut,@steviesrojas I follow this... I also attend their free online class. https://t.co/geUscnZfJZ,0,0,,en
1384,2022-03-30 17:38:54+00:00,minee1_,"sa sabado nalang ako mag mmovie marathon, baka tamarin na naman ako umattend ng online class ko T-T",0,0,,tl
1385,2022-03-30 06:02:07+00:00,saanswing,7am start sa class if f2f nya maglisod naman gale tag mata sa alas 8 na online class 😀👍🏻,1,0,,tl
1386,2022-03-29 15:39:12+00:00,richiexcs,Ang hirap kapag online class Haha nakakatulog sa klase🤣🤣✌️,1,0,,tl
1387,2022-03-29 01:47:01+00:00,NoManIsAnAilan,Yung ang daming requirements bago ka payagan magka-campus access?! Parang mas bet ko na pala online class na lng lol,0,0,,tl
1388,2022-03-28 01:36:11+00:00,PhoebsHz,Hindi talaga para sakin Ang online class whaha,0,0,,tl
1389,2022-03-27 13:23:35+00:00,_nicknicolas018,Hassle naman FB nangddisable ng FB account ng mga bata. Ginagamit din po yun sa online class. 😒🙄 @Meta @facebookapp,0,0,,tl
1390,2022-03-26 14:54:21+00:00,Theapotchiiee,Sinong demonyo na sinasabihan si yanna manuod ng live tas don na mag online class HAHAHAHAHAHAH,0,0,,tl
1391,2022-03-26 14:51:54+00:00,Theapotchiiee,Yanna don kana mag online class HAHAHAHAHAHAHAH,1,0,,tl
1392,2022-03-26 05:26:56+00:00,_allysndrmrtn,Grabe naman! Nag birthday lang ako walang online class ngayon mga prof ko hahahaha charizz 😂,2,0,,tl
1393,2022-03-26 01:48:23+00:00,MagnusBane____,Ano ba ito? Online class o online chikahan?,0,0,,tl
1394,2022-03-25 19:08:54+00:00,miscellaonews,KAYA NYO PA BA ONLINE CLASS BE?? HAHAHAHAHAHA https://t.co/uimvXSG9K1,0,0,,tl
1395,2022-03-25 17:34:55+00:00,loobrikate,"I get your point na cheating prevails nowadays kasi nga online ang set-up but to think na u claim that having the confidence to (unmute and) speak in front of the class proves someone's smartness is not entirely true. In fact, that's just relative.",1,0,,en
1396,2022-03-25 05:59:15+00:00,OwnedByAByun,Iced coffee sa hapon because online class ends 7:30 tonight :) https://t.co/RCavltFnqZ,1,0,,en
1397,2022-03-24 13:35:19+00:00,jialmozara,"hirap pagsabayin ng trabaho at review, gusto ko nalang mag resign

Monday: 12nn-10pm (work); 6pm-10pm (online class)
Tuesday-Thursday: 9am-7pm (work); 6pm-10pm (online class)
Friday 9am-7pm (work) ; 8am-11pm (2 trivia) 
Saturday: 8am-11pm (2 trivia)
Sunday: 1pm-10pm (weekly exam)",2,0,,en
1398,2022-03-24 09:10:51+00:00,senerescarlo,tangina pldt nagrerepair ng hapon pota may online class kami hoy bwct,2,0,,tl
1399,2022-03-24 06:16:41+00:00,arjondc,"Survived ""work from beach"" yesterday! Lol. 🏖️
.
.
.
📸 by 'lil bro (while attending his online class): @arn.owldzzz @ Pico de Loro Beach and Country Club https://t.co/GHyvTp4CbY",0,0,,en
1400,2022-03-24 05:48:35+00:00,ldn_2001,"Sgeg reklamo na kapoy na online class, nya kong balik na dina manugot!!!!! Ga!!!! Hasol ba!!!!",0,0,,tl
1401,2022-03-24 05:23:16+00:00,kcsfntlls,"Ready for my trip back to my hometown Allacapan, Cagayan this weekend for our House to House Campaign for #LeniKiko2022 with my fellow volunteers. Had to bring all my books and notes for my Online Class. I know it will be all worth it! #IpanaloNa10To 🌸 https://t.co/6nQcUoxYkQ",17,3,"['LeniKiko2022', 'IpanaloNa10To']",en
1402,2022-03-24 02:59:02+00:00,IlagLeojhon,"See you later Guinayangan Quezon, it's time to refresh again from stresfull exam and online class!",1,0,,en
1403,2022-03-22 14:09:43+00:00,__ysai,"lol, public speaking isn't for me, not even in an online class. my anxiety is getting bad :(( this has to be fixed",0,0,,en
1404,2022-03-22 03:42:24+00:00,aziel_poz,Perks ng online class 😂 pwede ka mag underwear lang kahit may class 😂 #PLHIVDiaries #PLHIV #PTRPMD https://t.co/JFzEdKIaL0 https://t.co/eHPBjzd1Lz,11,0,"['PLHIVDiaries', 'PLHIV', 'PTRPMD']",tl
1405,2022-03-21 15:34:54+00:00,LeagueBut,Bat ang hirap nang algebra ngayun 2nd semester 😕 nakakahilo promise. Kasi diako nakaka attend nang 7:00 Am online Class 🤣🤣 nag eexplain si Sir eh pero di nakaka join HAHAHA. Sige tulog nako Nytt yall 🌌,0,0,,tl
1406,2022-03-20 06:52:23+00:00,JahMarieA,"#PasigLaban online class 🌸💓

#PasigLabanParaSaTRoPa 
#PasigForLeniKiko https://t.co/LLBMlHovbz",23,0,"['PasigLaban', 'PasigLabanParaSaTRoPa', 'PasigForLeniKiko']",en
1407,2022-03-20 06:01:43+00:00,JustineJavierr,Online class+Ensayo?no problem🤣,0,0,,en
1408,2022-03-15 04:31:21+00:00,KITmulti1990,"My nephew ask me to buy him a spiderman Miles Morales suit because he wants to wear it during online class 😅 

Spiderman : Into the spiderverse is his most favorite spiderman movie. https://t.co/mD7HwHt78W",1,0,,en
1409,2022-03-14 11:01:36+00:00,ichbinlauftag,Online class is hags. https://t.co/4VJo2cmZLy,1,0,,en
1410,2022-03-14 07:48:08+00:00,Kylamagluyan1,Not now jungwon may online class ako 😭 https://t.co/G521pZivVS,0,0,,en
1411,2022-03-14 02:32:36+00:00,daweeennnn,Edi strong na ako nito pinag sasabay ko ang pag tatrabaho at online class at the same time,0,0,,tl
1412,2022-03-12 06:14:52+00:00,jujungshookt,"Shuta. Ilang araw na nagloloko ang work laptop ah. Panay update na dinnaman natutuloy,.saka madalas maghang.

Baka mapabili tayo ng laptop ng di oras para sa online class. Shuta. Waaaahhh",1,0,,tl
1413,2022-03-11 14:30:32+00:00,mommiesdayoff,These three still tried to catch their online class via their phones and tablet. Good thing #cazaperegrineresort has wifi.   Oh well for #remoteworkingmom it's nothin new. @ Caza Peregrine Resort &amp; Restaurant https://t.co/jdeZPEqTzw,0,0,"['cazaperegrineresort', 'remoteworkingmom']",en
1414,2022-03-11 14:04:27+00:00,itsme_hnny,balik napud tags pangitag werk ani kay mag f2f class na ang isa dili na maka kompra online,0,0,,tl
1415,2022-03-11 07:37:30+00:00,angeluagum,giatad wako nalipay sa f2f hahaha kadaghan badiayg protocol hehe maypag mag online class,0,0,,tl
1416,2022-03-10 14:20:02+00:00,AniKaterpillar,Naitawid ko kaina akon first online class 😭. Thanks 10- Galileo hehezz https://t.co/FX7mcPQgLc,0,0,,tl
1417,2022-03-10 01:55:13+00:00,glayzenfinity,"Online class pa rin bisag naa nas airport 🤣 (@ Laguindingan Airport in Laguindingan, Misamis Oriental) https://t.co/ZpyLFg8EKd",0,0,,tl
1418,2022-03-09 23:29:02+00:00,christiarming,@mijjooo_uno Online class yan with TOL hahaha joke hahaha very present naman hahaha,1,0,,tl
1419,2022-03-09 10:59:19+00:00,perthsbabe,"@roarrlikeatiger @schinarat If he was my classmate in school, i'd be online 30mins before class. 🙈 #KDPPE #PERTHsDay21",4,3,"['KDPPE', 'PERTHsDay21']",en
1420,2022-03-09 03:19:44+00:00,ChechingR,Hindi talaga permanent Ang Mundo noh dati madami Ako sinalihan pero Ngayon focos muna sa college life  online class pah😢😢,0,0,,tl
1421,2022-03-09 03:18:06+00:00,Dreisilva07,Ginatamad na dyud ko mag online class ba.,0,0,,tl
1422,2022-03-08 09:34:37+00:00,nexonreplies,tabian gyapon bisag sa online class 🤦🏻,1,0,,tl
1423,2022-03-08 03:54:35+00:00,RubenGuerreroJ1,@Jayecane For my kids sir for online class..very much help for my family🙏🙏,0,0,,en
1424,2022-03-08 02:09:51+00:00,ronbonostro,"kung papilion ka between online class or f2f, ngano dili nalang ako?",86,36,,tl
1425,2022-03-07 07:49:17+00:00,kitcholovitang1,Back 2 online class 🥺,0,0,,en
1426,2022-03-07 04:23:34+00:00,soybuboy,The CHED commissioner is in d house. Jusko kinakabahan ako mag online class baka may masabi akong chararat sa mga estudyante ko 😆,1,0,,tl
1427,2022-03-07 03:57:51+00:00,LeagueBut,Im getting light headed 🤯😵 pki bilis online class i want to sleep for an hour.,0,0,,en
1428,2022-03-07 03:18:40+00:00,_mayaaaaan,Hindi ko na kinakaya ang ONLINE CLASS. PERIODT!!!!!!!,0,0,,tl
1429,2022-03-06 15:59:32+00:00,iammimayy,vebs back to online class na ulit,0,0,,en
1430,2022-03-06 04:27:01+00:00,aguirrejomarv,Ready na sa online class lol,0,0,,en
1431,2022-03-05 06:19:05+00:00,Tamtamdelapena,Online class 🥱,0,0,,en
1432,2022-03-05 04:09:53+00:00,angelicaxmay,@angeeelzxc sagdi nalang online class man jud hahaahahahah,0,0,,tl
1433,2022-03-05 00:47:08+00:00,ktrncslm,Kapagod naman tong online class na to🙄,1,0,,tl
1434,2022-03-03 11:12:06+00:00,JourdanCastilo,A good sleep really does it. I remember before I'd only have 3 hrs of sleep then I would be mad for the whole day sitting on online class,0,0,,en
1435,2022-03-03 11:03:18+00:00,puretuts,PLDT.... No internet. Paano ang online class nang anak ko.,0,0,,tl
1436,2022-03-03 07:37:05+00:00,AniKaterpillar,"Woyyyy ma'am wag ganun, di ko kaya magkanta sa online class😭🤣. Sir Jaspe helppppp",1,0,,tl
1437,2022-03-03 05:49:15+00:00,iamrovicbrazal,Umay na mapagalon na ang online class,1,0,,tl
1438,2022-03-02 13:46:41+00:00,iamjerryish,"Kung papilion ko between face to face classes or online class, syempre akon pilion ikaw. Hihi",1,0,,tl
1439,2022-03-02 06:02:40+00:00,keydough3,tawang tawa ako dini nasa online class ako habang nabili ng dog cage 😭 sabi ni maam si christian nasa travel 😭😭 PLS 😭😭😭,0,0,,tl
1440,2022-03-01 14:32:17+00:00,JaiBalingit,di na nga nag-agree ng f2f class di pa pumapasok online class. iw hahahahhahahahahahha,0,0,,tl
1441,2022-03-01 08:17:47+00:00,nhemfleur,my day went a bit productive had online class and did quizzes and assignments ^_^,1,0,,en
1442,2022-02-28 19:21:10+00:00,euhelera,"Umay na ako sa online class, literally no boundaries. Bukod dito napakalimited ng resources, ang daming bagay na naooverlook at tinitignan na hindi importanteng bagay/parte ng isang estudyante/pag aaral.

Buti pa ang mga inuman/recreational, bukas na?",0,0,,tl
1443,2022-02-28 11:43:29+00:00,franshaysamar,"sana next school year nalang mag f2f lugi man su ibang students na dae pa ready, dae pang uniform buda masakit mag cope up lalo na online class nagstart su journey as  college student🤞🏻",5,0,,tl
1444,2022-02-28 11:30:47+00:00,iamjerryish,Ako na lang danay maklase bwas sa online class ni ma’am marvi kay hassle na sa iya sched. Okay lang gid ya basta si ma’am ga favor ah. Haha. Syempre favorite adviser. 😂,1,0,,tl
1445,2022-02-27 15:55:53+00:00,Si_BURFMAN,Si BBM ba murag mga estudyante nga absent sa online class pero dagko ug score sa TO DOS HAHAHA,4,0,,tl
1446,2022-02-26 13:41:58+00:00,dawkie06,"Picnic, volleyball, and camping sa grassland after online class. Feb 26, 2021. Life was good back then. 😥 https://t.co/xZV0Dpn318",0,0,,en
1447,2022-02-26 08:22:29+00:00,_urfavalii,"ayaw ko ng f2f, ayaw ko rin ng online class, bale gusto ko bakasyon lang ganyan.",0,0,,tl
1448,2022-02-25 20:35:24+00:00,tobzcdvill,"So nagsabay sabay na'g reply akong gipang applyan last year ug earlier this year. Pati mga webinars, online class, etc., gikapoy nako'g hunahuna unsaon 😅 pero dapat positive ra jud ta always para puros positive ra pud mag abot satong life.

Thank You sa opportunities Lord ❤️",10,0,,tl
1449,2022-02-24 09:54:45+00:00,roselleharujc,@TwilightInUrEye Oh so nice I am inlove with the opening song and ending song and I am in love with the mom and dad of Madoka. I love this now. The characters reminds me of the drawings of my 12歳 niece so I sent her a message but she is in the middle of her online class.😅 https://t.co/UzTXFQXdSy,1,0,,en
1450,2022-02-24 01:01:16+00:00,CatembungSam,@official_litz @myxglobal Pano ba to may online class ako mamayang 11am but di na ko papasok ng online class for you all girls iloveyouall muahmuah,0,0,,tl
1451,2022-02-23 13:23:49+00:00,nrn_sl,"planning to deactivate all of my social media accounts to have a tranquil life, but then I realized I needed them for my online class.",0,0,,en
1452,2022-02-23 11:03:53+00:00,rajmvnd,Online class 📖 https://t.co/ZPi3pUt0YJ,2,0,,en
1453,2022-02-23 07:28:33+00:00,lei_macasu,Multitasking daw ako Kasi pinag sasabay ko ung online class tapos Twitter hshshs.,1,0,,tl
1454,2022-02-23 02:04:08+00:00,sfdc1017,pero online class https://t.co/XOZ78Tjg14,0,0,,en
1455,2022-02-22 12:40:14+00:00,dsrmndz_,@cyl_tacmoy Nagplano pako mag modular nalang kay kapoy matag sayo sa online class. Ahhh shet malas HAHAHAHAHAHAHHA,0,0,,tl
1456,2022-02-22 07:57:45+00:00,anjeylic,mag ftf nalang gyud diay kay ning lala akong ka kulbaan aning online class yawæ,0,0,,tl
1457,2022-02-22 05:30:32+00:00,jayrusel,"Convo with my nephew:

N: Tito switch Muna Tayo phone, Kasi yours is better for online class.
Me: Why better?
N: Kasi all of them are using iphone Ako lang Samsung.
Me: Okay, 1 week lang ha.
N: Can you just buy me a new phone na lang, I want the iPhone too.
Me: Speechless 😶.",0,0,,en
1458,2022-02-22 02:01:57+00:00,jahzyyyy,f 2 f na pls oi grabe module murag wtf usa ray online class,4,0,,en
1459,2022-02-21 14:26:27+00:00,ememInawasan13,Yung nagLog in bf mo sa Online class  para makita appearance mo sa Vid pati macheck yung Audio..Supportive naman kay ma'am..😍Thank you❤,1,0,,tl
1460,2022-02-21 11:42:16+00:00,donnamaesngsn,Bday sakong nanay ba tapos ang gc sa singson clan rag nag online class daghan kaau mi open cam pajud tanan,0,0,,tl
1461,2022-02-21 01:49:14+00:00,itsmetjramirez,"Happy Morning Monday ☀️🙂 1st online class done, 2 meetings naman.",0,0,,en
1462,2022-02-21 00:41:39+00:00,JaEpssss2,"yes may kitchen lab na, kaso online class pa ren",2,0,,tl
1463,2022-02-20 19:13:00+00:00,Bkrdgs17,susubukan nanaman harapin realidad ng online class,2,0,,tl
1464,2022-02-20 03:33:55+00:00,cristiancofino_,"Since I don't have a work yet. Let me reflect this one bilang isang student ako.

18 hours of online class, whole day thinking and making our assessments, having time to play online games like Mobile Legends, watching netflix. And still, able to survive and get a high grade 🤗 https://t.co/t3sxZAIIvX",1,0,,en
1465,2022-02-20 02:39:25+00:00,RickharveyXD,@salting10 Online class na haha walang ganyang option. 🤣🤣,0,0,,tl
1466,2022-02-20 02:37:44+00:00,_maeeeflunk,"pag natapos mo reqs, double babalik hahaha umay sa FtoF na may online class setup pls",0,0,,tl
1467,2022-02-20 02:08:29+00:00,emmancaballero,bwisit na phone to kahit anongbdelete ko memory full pa din HAHAHAHA di ko mainstall mga apps for online class eh,0,0,,tl
1468,2022-02-19 02:03:17+00:00,sheibz_,@gemhostofficial pick me pls.. I badly need it for online class.. ❤️Godbless,0,0,,en
1469,2022-02-17 23:52:12+00:00,lorraine_ballo,@BTSV7forever I'm in online class today,0,0,,en
1470,2022-02-17 04:32:37+00:00,chrxs_tinx,offline is the new peace of mind daw kuno pero kita ya nga naga online class kinahanglan ta gid mag online para ara ta update sa mga subjects ta 🤦,0,0,,tl
1471,2022-02-16 03:29:46+00:00,ladygwynth,Online class na may kunting laag https://t.co/cTL9bFa237,11,0,,tl
1472,2022-02-15 14:22:14+00:00,Sevyyy27,Online class na naman po bukasss 😪,0,0,,tl
1473,2022-02-15 03:44:41+00:00,drixxzzz,Diba basta online kay wala man nag require ug laptop or desktop? Okie raman phone para maka attend class huhuhu,0,0,,tl
1474,2022-02-15 00:46:24+00:00,heartshaker1418,plastic ng online class na 'to! hahahahahaha.,0,0,,tl
1475,2022-02-15 00:00:41+00:00,heartshaker1418,hays online class season na naman 🥲,0,0,,en
1476,2022-02-14 14:34:30+00:00,iamjerryish,Maklase ko gali bwas sa online class ya. Abi ko next tuesday naman. Hay ubra naman alang alang sang presentation eh. 🙃,2,0,,tl
1477,2022-02-11 23:32:22+00:00,itsmeDianeAA,sabak sa online class kahit walang 2log,0,0,,tl
1478,2022-02-10 03:34:54+00:00,bosslugaw,Yung di mapakali na di ako makita. Nag aantay pala sa break ko sa Online class. Hihikab hikab na di pa matulog. You’ve always been sweet in your actions more than words.,2,0,,tl
1479,2022-02-09 14:54:46+00:00,key_with_e,"gustong gusto ko na talaga mag f2f, pag online class lagi akong lutang",0,0,,tl
1480,2022-02-09 08:16:29+00:00,VhonneGabriel,@bbmetawin @L_CO_HOL Ako di pa huhuhu partida until now on going pa online review class nmin kaya baka namn po hahaha pampagana lng charizz 🥲 https://t.co/nPEYpfl2LY,0,0,,tl
1481,2022-02-09 04:38:31+00:00,engrswift,"Online class with my little boy kahit nasa malayo si mama. Very good baby Lucas, kutob N lang tawon ang reading today kay nagplay na sad balik. Hahahahahahaha https://t.co/700M40MkG9",0,0,,tl
1482,2022-02-09 02:14:12+00:00,mirriamey,"Nakabili na ng pang ootd, excited na.. di pala kami makakasama. 🥲 🙈 gamitin nalang daw namin yung mga nabiling damit sa online class 😂😂😂😂",1,0,,tl
1483,2022-02-08 20:42:45+00:00,fancyeikang,"Juskooo first time ko matulog ing ani orasa karon online class, saya 🥲",0,0,,tl
1484,2022-02-08 15:21:18+00:00,calzs08,@SalsaliroMr Aww gac ko online class la kmo.,1,0,,tl
1485,2022-02-08 13:22:01+00:00,kylecayme,Hard mode man ning naka data ra mag online class oy,0,0,,tl
1486,2022-02-08 10:16:22+00:00,Jaebiiii,Sarap mo online class.,0,0,,tl
1487,2022-02-07 06:32:24+00:00,Dannnsalazar,Pamangkin ko harap harapan natutulog sa online class. https://t.co/RIhDJQpEE1,3,0,,tl
1488,2022-02-07 05:57:09+00:00,PeterJosephAti1,nakakapagod online class jusq,0,0,,tl
1489,2022-02-07 03:59:10+00:00,kenjpfernandez,Bakit may online class kami sa MCB today? Anyareh? 😭,1,0,,tl
1490,2022-02-07 03:37:07+00:00,Gin_TheDrink,"Para sa Mama kong PWD para sa mga pamangkin kong mag 3 years nang naka Online Class! para sa mga Ate ko na matatapang harapin ang buhay at para sa bayan ko! 

#LeniAngatSaLahat 
#LeniKiko2022 
#LeniForPresident2022 

 #KulayRosasAngBukas https://t.co/EUoekqWEmI",12,6,"['LeniAngatSaLahat', 'LeniKiko2022', 'LeniForPresident2022', 'KulayRosasAngBukas']",tl
1491,2022-02-07 01:04:57+00:00,hiitsmeeiram,almusal ay online class,0,0,,en
1492,2022-02-07 00:56:30+00:00,LagawanMae,Tour Guide si oks HAHAHA akong online class ani gatambak ng answeran😅,0,0,,tl
1493,2022-02-06 08:47:39+00:00,chinguuux,"Di ko feel na college ko, i mean gamay ra akong gakatun an sa online class dili pajud ga klase ang uban mao pay gagmay manghatag ug grado",1,0,,tl
1494,2022-02-06 07:54:21+00:00,RichieBaja,sa capping raman jud ko excited aning f2f uy😂 gakakulbaan na dayon ko sa duty kay rag wala jud koy nahibal-an sa online class enggk😭,0,0,,tl
1495,2022-02-05 23:01:58+00:00,jengrose29,"@DeannasWorldOfc hi  teacher este admin anne pala, saya ng online class naten kagabi ay bingo pala.. nag enjoy aq sobra..! https://t.co/XHkUKgwMNU",4,1,,tl
1496,2022-02-04 03:48:13+00:00,karlyleandrea,online class pero bawal magpasa ng activities thru online? luhh,0,0,,tl
1497,2022-02-04 01:40:04+00:00,theNAVIncicode,"mami, leni experiencing poor internet connection is such a mood for me hahaha very online class ksksksk tuloy pa rin ang discussion kahit lag 😭🤣",2,0,,en
1498,2022-02-04 00:34:01+00:00,JohnRobxker,Yung hindi kapa nakatulog kakaspace  mo tas 8am may online class pala😂😂 so i dicided na bukas nalang ako matutulog🤣🤣skl https://t.co/EXrW5Gbx2C,19,2,,tl
1499,2022-02-03 12:59:47+00:00,NaldSB1,"Third year nung nag simula yung Online Class, wala kaming kuryente sa bukid, wala kaming wifi.

Imagine I need to run kila Joshua, Jolea, Jamie, Jd, Edwin para maki wifi. I always pray nun na someday kami din mag kakaroon. Thank you Lord because you always listen. 🙏",16,0,,tl
1500,2022-02-03 12:10:54+00:00,raprapRN,Si BBM sa online class na nga dami pang excuse ng kanyang pagabsent. Dapat failing grades ang ibigay dyan. #MarcosDuwag #BaBackoutMuli #LeniMatapang #LeniWalangAatrasan,2,0,"['MarcosDuwag', 'BaBackoutMuli', 'LeniMatapang', 'LeniWalangAatrasan']",tl
1501,2022-02-03 12:00:28+00:00,JeromeBarcelona,Saan pwede maki-online class bukas?,7,0,,tl
1502,2022-02-03 05:14:41+00:00,lei_macasu,Online class mareee🤍 https://t.co/zfrnkfC4Oz,2,0,,en
1503,2022-02-03 03:14:07+00:00,avengeorgeee,naol may pa tite sa online class,2,0,,tl
1504,2022-02-03 01:35:11+00:00,bangtanlex,Hyy may online class pala kakagising ko lang 😩,1,0,,tl
1505,2022-02-02 21:28:31+00:00,bosslugaw,1st time ko gagamitin sa online class ang regalo mo @boss053196 . Thank you ulit ha.,2,0,,tl
1506,2022-02-02 12:41:41+00:00,rio_Juicewa,I want soc. med. break pero agka tintal ko kay ga online class japon ko,0,0,,tl
1507,2022-02-02 04:04:58+00:00,joellynnn,"online class in a nutshell 💀

kasarap https://t.co/lruVJRWyRm",1,0,,en
1508,2022-02-02 01:23:26+00:00,mary_tan4,Online class againnnn https://t.co/eSoBD2AGCQ,0,0,,en
1509,2022-02-02 00:40:30+00:00,riza_tino,@kuyawat Pambili lang na gagamitin sa online class po,0,0,,tl
1510,2022-02-01 15:00:16+00:00,riza_tino,@Jopromote 2month ko na to.. di ko mabili.. pang online class https://t.co/P024SmRL3D,0,0,,tl
1511,2022-02-01 14:13:07+00:00,riza_tino,@DoyoungPromotes Pang online class nanghihirap lang cp eh.. plss gusto makapag tapos huhu https://t.co/y5BerlrruK,0,0,,tl
1512,2022-02-01 14:05:27+00:00,riza_tino,@jiims Kahit cp lang po kahit Wala po ako mapipili sa album..🙏🏼 pang online class lang po,0,0,,tl
1513,2022-02-01 13:53:20+00:00,riza_tino,@jiims Pang online class lang po🥺🙏🏼 Wala gagamitin next next week po https://t.co/q8AtbUik5i,0,0,,tl
1514,2022-02-01 13:45:47+00:00,riza_tino,@yulyxe Pang online class lang po https://t.co/KlktJXeW7E,0,0,,tl
1515,2022-02-01 13:29:37+00:00,louisaackermann,"Bwesit kaayo na igagaw bay, saako nalang gud gina padala ang kwarta para lang unta pang load saiyang online class naaah pero ambot, gina ml nalang gud niya niya dipa mag reply saiyang mama ug ako na naunsa na ang tanan",0,0,,tl
1516,2022-02-01 12:41:03+00:00,iamjerryish,Yogs wala ko ga reklamo pero ngaman ipush gid abi ang online class ah. Di accessible sa tanan kag doble work sa teachers ya. Tbh,0,0,,tl
1517,2022-02-01 05:44:43+00:00,bosslugaw,"Thank you for your birthday gift @boss053196 . In fairness di sya COD ha. Kidding aside, well appreciated to. Para di na ako mukhang bondpaper sa camera ng online class. https://t.co/mas0hklPCM",5,0,,en
1518,2022-01-31 06:54:35+00:00,bringascherry,mas pabor nalang din ako sa online class kung ganun din lang naman.,0,0,,tl
1519,2022-01-31 06:24:04+00:00,SirJepsss,Online class nanaman.,0,0,,en
1520,2022-01-30 04:55:54+00:00,ramosmargieb,Keri ko naman mag work sa Shakey's habang may tindahan at online class no? Jaajjakajsjsjs,0,0,,tl
1521,2022-01-30 01:04:29+00:00,kennyperezzz,Calling all the attention of students doing an online class! My friend @bevyyyyyyy is giving away her Globe at Home Prepaid Wifi. She will choose one! Just DM her your story about being a student ❤️❤️❤️ https://t.co/Zt7fgON0VV,16,2,,en
1522,2022-01-28 08:01:30+00:00,ndnzkaren,"when I decided to chose online class while they don't. meanwhile, knowing that we're doing things differently kay nibalhin nalang sab sila sa online HAHAH labyu girls!!",1,0,,en
1523,2022-01-28 01:35:30+00:00,YONUN881,Back to online class 👌,0,0,,en
1524,2022-01-27 12:15:55+00:00,ajhm_19,Di ako makasabay sa online class dahil walang laptop. 😅,1,0,,tl
1525,2022-01-27 03:14:31+00:00,MldrnRxsRtrd_,"KALA KO ONLINE CLASS NAPASUKAN KO, ONLINE MASS PALA 🥴 Grabe, nagtanong lang naman yung nasa kabilang section tapos nagalit na 🥳

PS: BAWAL MAGTANONG, NAKAKAMATAY 😁",1,0,,tl
1526,2022-01-26 01:53:07+00:00,GilJerick,Sasayaw sa online class? Pass ako jan boss,0,0,,tl
1527,2022-01-24 14:59:47+00:00,madamgolda,Wa jud koy lain makuha aning online class kundi pasmo 🙂,1,0,,tl
1528,2022-01-24 05:32:41+00:00,mae_dlcrz,Mf on todays online class 😑😴 https://t.co/Zwzzc6Kiod,2,0,,en
1529,2022-01-24 01:03:25+00:00,Mcrystaleve,"before pandemic happened, wagyd tawn koy pakialam anang mental health and evrthng... not until pila na katuig ang online class tapos, makaingon nalang jd ko every night nga 'dili man jd ko ingani sauna' 😂😂",0,0,,tl
1530,2022-01-23 12:18:12+00:00,TheClydeFlores,"@enjoyGLOBE Hey @enjoyGLOBE until now, wala pa ring connection ng wifi ang mga subscribers ninyo sa Southern part of Cebu yung mga binayo ni #OdettePH may electricity and water na pero yung internet nyo wala pa. Paano work and online class namin.",1,0,['OdettePH'],tl
1531,2022-01-22 09:02:51+00:00,OrnopiaJane,Ako lang ba yung nag enroll pero hindi pa ready mag online class ulit? Nakaka ubos pala ng energy eon 🥴,5,0,,tl
1532,2022-01-21 17:23:32+00:00,mhelrsrioo,Sana payagan ako sa work ket may online class aku :)),1,0,,tl
1533,2022-01-21 10:20:47+00:00,OlliDomz,Listening to my nephew while he is having his online class. Math yun subject ata? B.S. Com. Eng. course nya. Di ko na masundan yun mga formula and equations niya. 🤭🤣,3,0,,tl
1534,2022-01-19 18:15:47+00:00,nonnatoknows,"@Peachy_KSN @lhs_sjy @cnnphilippines Online class at puro module na nga lang kayo, hirap ka pa makapasa? Kawawa ka naman",1,0,,tl
1535,2022-01-18 18:50:41+00:00,ktrnrcd,online class gaming again 😫🥲😪,0,0,,en
1536,2022-01-18 03:38:57+00:00,katlinaaaaa_ab,"For almost 2 years of online class and may katabi akong anti-negativity lamp I have proven, na walang silbi yung lamp. 👍🏻",0,0,,tl
1537,2022-01-16 23:19:16+00:00,krstljular,May online class na pala ako ulit ngayong araw,0,0,,tl
1538,2022-01-16 17:41:36+00:00,mhelrsrioo,sige puyat tas sa online class tulog,1,0,,tl
